region,apt_name,dong,jibun,area_m2,price_manwon,floor,build_year,deal_year,deal_month,deal_day,deal_date,deal_ym,price_per_pyeong
수원시 영통구,청명마을(주공),영통동,1048-2,59.99,27500,12,1997,2017,4,3,2017-04-03,2017-04,1515.4109018169695
수원시 영통구,한국2,매탄동,1217,72.84,25000,6,1993,2017,4,14,2017-04-14,2017-04,1134.6101043382757
수원시 영통구,신나무실동보,영통동,968,84.9,35000,6,1997,2017,4,26,2017-04-26,2017-04,1362.8150765606597
수원시 영통구,태영,영통동,969-1,84.91,36950,16,1997,2017,4,8,2017-04-08,2017-04,1438.5739017783537
수원시 영통구,신나무실쌍용,영통동,963-2,59.965,25500,14,1997,2017,4,1,2017-04-01,2017-04,1405.7850412740765
수원시 영통구,자연앤힐스테이트,이의동,1344,84.46,64900,5,2012,2017,4,27,2017-04-27,2017-04,2540.2133554345255
수원시 영통구,신나무실동보,영통동,968,84.9,35000,9,1997,2017,4,6,2017-04-06,2017-04,1362.8150765606597
수원시 영통구,신나무실휴먼시아5단지,영통동,964-5,59.99,24200,12,1997,2017,4,12,2017-04-12,2017-04,1333.561593598933
수원시 영통구,한국2,매탄동,1217,72.84,28000,3,1993,2017,4,14,2017-04-14,2017-04,1270.7633168588686
수원시 영통구,현대힐스테이트,매탄동,176,59.648,30800,4,2006,2017,4,11,2017-04-11,2017-04,1706.9916845493563
수원시 영통구,우성,매탄동,164-10,59.94,18600,14,1998,2017,4,15,2017-04-15,2017-04,1025.823823823824
수원시 영통구,신나무실진흥,영통동,963-2,59.965,25400,16,1997,2017,4,18,2017-04-18,2017-04,1400.2721587592762
수원시 영통구,신나무실휴먼시아5단지,영통동,964-5,49.59,21400,3,1997,2017,4,4,2017-04-04,2017-04,1426.5803589433353
수원시 영통구,한국2,매탄동,1217,72.84,28000,3,1993,2017,4,24,2017-04-24,2017-04,1270.7633168588686
수원시 영통구,벽산(1053-2),영통동,1053-2,84.96,34000,3,1997,2017,4,25,2017-04-25,2017-04,1322.9425612052733
수원시 영통구,극동,매탄동,50,117.65,34000,7,1998,2017,4,1,2017-04-01,2017-04,955.3523161920953
수원시 영통구,세흥,망포동,298-2,55.35,13400,2,1991,2017,4,12,2017-04-12,2017-04,800.3201445347786
수원시 영통구,희성연인,매탄동,110-14,69.269,23700,5,2006,2017,4,10,2017-04-10,2017-04,1131.0609363495935
수원시 영통구,희성연인,매탄동,110-14,69.269,24000,5,2006,2017,4,4,2017-04-04,2017-04,1145.3781633919934
수원시 영통구,광교호반베르디움,이의동,1184,124.721,65000,1,2011,2017,4,8,2017-04-08,2017-04,1722.8614267044043
수원시 영통구,래미안영통마크원2단지,신동,940,97.92,52500,24,2013,2017,4,15,2017-04-15,2017-04,1772.4111519607843
수원시 영통구,광교호반베르디움,원천동,606,59.9306,40700,13,2014,2017,4,21,2017-04-21,2017-04,2245.031085956089
수원시 영통구,광교호반베르디움,원천동,606,59.9718,42650,9,2014,2017,4,22,2017-04-22,2017-04,2350.9777928959943
수원시 영통구,벽적골롯데,영통동,971-1,59.96,28500,19,2002,2017,4,29,2017-04-29,2017-04,1571.302535023349
수원시 영통구,주공그린빌5,매탄동,1282,36.38,20200,8,2002,2017,4,7,2017-04-07,2017-04,1835.5459043430455
수원시 영통구,매탄주공5,매탄동,897,55.48,31950,1,1985,2017,4,24,2017-04-24,2017-04,1903.7546863734683
수원시 영통구,벽적골두산,영통동,973-3,59.73,25700,3,1997,2017,4,11,2017-04-11,2017-04,1422.3850661309227
수원시 영통구,현대,매탄동,810-1,125.25,32000,1,1989,2017,4,20,2017-04-20,2017-04,844.5956087824352
수원시 영통구,망포벽산이빌리지,망포동,696,84.9,26300,9,2002,2017,4,24,2017-04-24,2017-04,1024.0581861012956
수원시 영통구,현대힐스테이트,매탄동,176,84.975,37500,23,2006,2017,4,17,2017-04-17,2017-04,1458.8702559576348
수원시 영통구,망포벽산이빌리지,망포동,696,74.89,24900,8,2002,2017,4,21,2017-04-21,2017-04,1099.137668580585
수원시 영통구,벽적골롯데,영통동,971-1,38.16,21000,9,2002,2017,4,8,2017-04-08,2017-04,1819.2295597484278
수원시 영통구,영통에듀파크(321동~327동),영통동,957-6,84.96,40900,14,1997,2017,4,29,2017-04-29,2017-04,1591.4220809792846
수원시 영통구,벽적골주공휴먼시아8단지,영통동,972-2,59.99,25200,11,1997,2017,4,8,2017-04-08,2017-04,1388.6674445740957
수원시 영통구,영통아이파크,영통동,1153,84.9571,33700,21,2006,2017,4,22,2017-04-22,2017-04,1311.3142986283667
수원시 영통구,성일,매탄동,810-4,39.99,16300,8,1988,2017,4,25,2017-04-25,2017-04,1347.4503625906477
수원시 영통구,주공그린빌1,매탄동,1258,84.51,33400,5,2002,2017,4,13,2017-04-13,2017-04,1306.5166252514496
수원시 영통구,신나무실휴먼시아5단지,영통동,964-5,59.99,23900,10,1997,2017,4,4,2017-04-04,2017-04,1317.0298383063844
수원시 영통구,원천레이크파크,원천동,548,59.8,25000,14,1999,2017,4,3,2017-04-03,2017-04,1382.0234113712377
수원시 영통구,현대,영통동,989-2,134.76,50000,19,1998,2017,4,19,2017-04-19,2017-04,1226.5509053131493
수원시 영통구,망포마을쌍용1차,망포동,691,84.8697,32800,9,2002,2017,4,27,2017-04-27,2017-04,1277.608380847346
수원시 영통구,그대가프리미어,망포동,720,144.8077,56485,6,2010,2017,4,20,2017-04-20,2017-04,1289.4902204786072
수원시 영통구,벽적골주공휴먼시아8단지,영통동,972-2,49.59,21000,12,1997,2017,4,24,2017-04-24,2017-04,1399.915305505142
수원시 영통구,매탄위브하늘채,매탄동,1352,84.7807,44000,2,2008,2017,4,8,2017-04-08,2017-04,1715.6640603344867
수원시 영통구,망포마을쌍용1차,망포동,691,84.8697,32000,10,2002,2017,4,29,2017-04-29,2017-04,1246.4472008266791
수원시 영통구,매탄주공4,매탄동,897,53.1,31100,4,1985,2017,4,19,2017-04-19,2017-04,1936.1653483992468
수원시 영통구,광교LAKEPARK한양수자인,하동,1027,84.8442,47700,22,2012,2017,4,21,2017-04-21,2017-04,1858.543777889355
수원시 영통구,벽적골주공휴먼시아8단지,영통동,972-2,59.94,24500,8,1997,2017,4,10,2017-04-10,2017-04,1351.2195528862196
수원시 영통구,주공,원천동,35,32.39,13600,15,1987,2017,4,13,2017-04-13,2017-04,1388.0481630132756
수원시 영통구,신나무실휴먼시아5단지,영통동,964-5,59.99,23500,17,1997,2017,4,10,2017-04-10,2017-04,1294.9874979163194
수원시 영통구,주공그린빌1,매탄동,1258,84.45,35500,15,2002,2017,4,27,2017-04-27,2017-04,1389.6494967436352
수원시 영통구,망포현대2아이파크,망포동,683,84.9945,35500,21,2002,2017,4,29,2017-04-29,2017-04,1380.746989511086
수원시 영통구,망포벽산이빌리지,망포동,696,84.9,26000,7,2002,2017,4,24,2017-04-24,2017-04,1012.37691401649
수원시 영통구,쌍용스윗닷홈2차,망포동,702,84.8867,25400,4,2004,2017,4,19,2017-04-19,2017-04,989.1693280572811
수원시 영통구,망포현대2아이파크,망포동,683,84.9945,32800,18,2002,2017,4,10,2017-04-10,2017-04,1275.732429745454
수원시 영통구,주공,원천동,35,49.94,20500,7,1987,2017,4,27,2017-04-27,2017-04,1357.0064076892272
수원시 영통구,아주,원천동,71-1,82.41,19150,6,1983,2017,4,15,2017-04-15,2017-04,768.1843222909843
수원시 영통구,한국2,매탄동,1217,72.84,27200,4,1993,2017,4,27,2017-04-27,2017-04,1234.455793520044
수원시 영통구,삼성1,원천동,333-3,49.14,14240,1,1992,2017,4,25,2017-04-25,2017-04,957.9689051689052
수원시 영통구,임광,매탄동,1162,73.91,24300,3,1990,2017,4,20,2017-04-20,2017-04,1086.8751183872278
수원시 영통구,삼성1,원천동,333-3,49.14,15400,15,1992,2017,4,18,2017-04-18,2017-04,1036.0056980056982
수원시 영통구,임광,매탄동,1162,84.95,27000,2,1990,2017,4,26,2017-04-26,2017-04,1050.6957033549147
수원시 영통구,삼성1,원천동,333-3,49.14,15400,10,1992,2017,4,27,2017-04-27,2017-04,1036.0056980056982
수원시 영통구,황골마을주공1,영통동,955-1,49.76,23500,13,1997,2017,4,3,2017-04-03,2017-04,1561.2198553054664
수원시 영통구,삼성2,매탄동,810,84.81,28700,8,1989,2017,4,17,2017-04-17,2017-04,1118.6942577526236
수원시 영통구,황골마을주공1,영통동,955-1,49.76,22000,10,1997,2017,4,26,2017-04-26,2017-04,1461.5675241157558
수원시 영통구,성일,매탄동,810-4,39.99,16400,11,1988,2017,4,3,2017-04-03,2017-04,1355.716929232308
수원시 영통구,광교e편한세상,이의동,1326,119.7187,81000,10,2012,2017,4,10,2017-04-10,2017-04,2236.658099361253
수원시 영통구,벽산(1053-2),영통동,1053-2,84.96,34000,13,1997,2017,4,25,2017-04-25,2017-04,1322.9425612052733
수원시 영통구,황골마을한국,영통동,1054-3,59.99,25000,15,1998,2017,4,17,2017-04-17,2017-04,1377.6462743790632
수원시 영통구,임광,매탄동,1162,84.96,27000,2,1990,2017,4,29,2017-04-29,2017-04,1050.5720338983053
수원시 영통구,동수원자이2차,망포동,690,84.9394,33700,9,2002,2017,4,6,2017-04-06,2017-04,1311.587555363
수원시 영통구,늘푸른벽산,망포동,488,134.944,31000,14,2000,2017,4,11,2017-04-11,2017-04,759.4246502252787
수원시 영통구,늘푸른벽산,망포동,488,59.884,20900,1,2000,2017,4,21,2017-04-21,2017-04,1153.7509184423218
수원시 영통구,풍림,영통동,1053-2,84.84,34000,15,1997,2017,4,18,2017-04-18,2017-04,1324.8137670909948
수원시 영통구,자연앤힐스테이트,이의동,1344,84.49,65500,17,2012,2017,4,22,2017-04-22,2017-04,2562.787312107942
수원시 영통구,벽산(1053-2),영통동,1053-2,84.96,34100,11,1997,2017,4,21,2017-04-21,2017-04,1326.83356873823
수원시 영통구,삼성2,매탄동,810,54.66,19500,2,1989,2017,4,26,2017-04-26,2017-04,1179.3468715697038
수원시 영통구,자연앤힐스테이트,이의동,1344,84.68,63000,2,2012,2017,4,3,2017-04-03,2017-04,2459.4402456306093
수원시 영통구,현대힐스테이트,매탄동,176,59.648,28700,3,2006,2017,4,18,2017-04-18,2017-04,1590.6058878755364
수원시 영통구,매탄위브하늘채,매탄동,1352,84.7807,48500,12,2008,2017,4,20,2017-04-20,2017-04,1891.1297028686956
수원시 영통구,SummitPlace광교,이의동,1332,116.379,83000,24,2015,2017,4,1,2017-04-01,2017-04,2357.653872262178
수원시 영통구,황골마을주공1,영통동,955-1,49.76,22400,7,1997,2017,4,28,2017-04-28,2017-04,1488.1414790996785
수원시 영통구,광교e편한세상,이의동,1326,101.1899,72000,7,2012,2017,4,1,2017-04-01,2017-04,2352.18732304311
수원시 영통구,황골마을주공1,영통동,955-1,49.76,22500,13,1997,2017,4,28,2017-04-28,2017-04,1494.7849678456591
수원시 영통구,늘푸른벽산,망포동,488,84.925,26500,12,2000,2017,4,24,2017-04-24,2017-04,1031.5419487783338
수원시 영통구,임광,매탄동,1162,108.11,32700,7,1990,2017,4,25,2017-04-25,2017-04,999.9043566737582
수원시 영통구,신나무실진흥,영통동,963-2,59.965,25000,5,1997,2017,4,5,2017-04-05,2017-04,1378.220628700075
수원시 영통구,황골마을(쌍용),영통동,1052-2,59.8,27000,6,1998,2017,4,19,2017-04-19,2017-04,1492.5852842809365
수원시 영통구,살구골마을진덕서광성지동아,영통동,988-2,134.88,45400,3,1998,2017,4,6,2017-04-06,2017-04,1112.717378410439
수원시 영통구,벽적골9단지주공,영통동,970-3,49.26,24350,6,1999,2017,4,1,2017-04-01,2017-04,1634.109419407227
수원시 영통구,신나무실신원,영통동,965-2,101.714,42160,9,1999,2017,4,13,2017-04-13,2017-04,1370.239377076902
수원시 영통구,신나무실신성,영통동,963-2,59.965,25200,4,1997,2017,4,1,2017-04-01,2017-04,1389.2463937296757
수원시 영통구,신나무실쌍용,영통동,963-2,59.965,25400,3,1997,2017,4,17,2017-04-17,2017-04,1400.2721587592762
수원시 영통구,동수원자이2차,망포동,690,84.9394,33700,10,2002,2017,4,19,2017-04-19,2017-04,1311.587555363
수원시 영통구,신나무실진흥,영통동,963-2,59.965,24400,5,1997,2017,4,18,2017-04-18,2017-04,1345.1433336112732
수원시 영통구,임광,매탄동,1162,74.25,23200,1,1990,2017,4,19,2017-04-19,2017-04,1032.923367003367
수원시 영통구,신나무실신원,영통동,965-2,101.714,39800,2,1999,2017,4,8,2017-04-08,2017-04,1293.5371728572272
수원시 영통구,매탄주공4,매탄동,897,45.72,28600,5,1985,2017,4,15,2017-04-15,2017-04,2067.9326334208226
수원시 영통구,벽적골주공휴먼시아8단지,영통동,972-2,49.59,21600,5,1997,2017,4,3,2017-04-03,2017-04,1439.9128856624318
수원시 영통구,벽적골주공휴먼시아8단지,영통동,972-2,59.99,25600,13,1997,2017,4,27,2017-04-27,2017-04,1410.7097849641607
수원시 영통구,늘푸른벽산,망포동,488,59.884,22800,15,2000,2017,4,19,2017-04-19,2017-04,1258.637365573442
수원시 영통구,영통에듀파크(331동~337동),영통동,957-6,84.96,41800,12,1997,2017,4,1,2017-04-01,2017-04,1626.4411487758948
수원시 영통구,황골마을주공1,영통동,955-1,59.99,26500,10,1997,2017,4,28,2017-04-28,2017-04,1460.3050508418069
수원시 영통구,신나무실풍림,영통동,967-2,75.69,32500,1,2000,2017,4,22,2017-04-22,2017-04,1419.4543532831287
수원시 영통구,살구골마을진덕서광성지동아,영통동,988-2,101.25,40200,15,1998,2017,4,25,2017-04-25,2017-04,1312.525037037037
수원시 영통구,그대가프리미어,망포동,720,144.8077,56485,3,2010,2017,4,28,2017-04-28,2017-04,1289.4902204786072
수원시 영통구,영통에듀파크(331동~337동),영통동,957-6,84.96,40200,20,1997,2017,4,17,2017-04-17,2017-04,1564.1850282485877
수원시 영통구,영통에듀파크(321동~327동),영통동,957-6,84.96,40200,4,1997,2017,4,18,2017-04-18,2017-04,1564.1850282485877
수원시 영통구,청명마을동신,영통동,956-2,99.87,41000,1,1998,2017,4,19,2017-04-19,2017-04,1357.1422849704616
수원시 영통구,청명마을대우,영통동,956-2,99.87,50000,12,1998,2017,4,18,2017-04-18,2017-04,1655.051567037148
수원시 영통구,주공그린빌2,매탄동,1260,84.45,33000,12,2002,2017,4,28,2017-04-28,2017-04,1291.7868561278863
수원시 영통구,자연앤힐스테이트,이의동,1344,84.55,69000,17,2012,2017,4,29,2017-04-29,2017-04,2697.814311058545
수원시 영통구,황골마을주공1,영통동,955-1,59.99,25000,9,1997,2017,4,21,2017-04-21,2017-04,1377.6462743790632
수원시 영통구,망포현대2아이파크,망포동,683,101.9522,35400,8,2002,2017,4,10,2017-04-10,2017-04,1147.844970486169
수원시 영통구,매탄레이크파크,매탄동,1230,49.95,19800,18,1999,2017,4,19,2017-04-19,2017-04,1310.4072072072072
수원시 영통구,매탄위브하늘채,매탄동,1352,103.6419,54700,14,2008,2017,4,11,2017-04-11,2017-04,1744.7312332174536
수원시 영통구,매탄위브하늘채,매탄동,1352,103.4857,49000,11,2008,2017,4,17,2017-04-17,2017-04,1565.2810001768362
수원시 영통구,황골마을주공1,영통동,955-1,59.99,25000,10,1997,2017,4,8,2017-04-08,2017-04,1377.6462743790632
수원시 영통구,신나무실극동,영통동,967-2,75.69,34500,15,1999,2017,4,12,2017-04-12,2017-04,1506.8053904082444
수원시 영통구,망포역아이파크,망포동,693,101.939,36000,6,2002,2017,4,3,2017-04-03,2017-04,1167.4511227302603
수원시 영통구,주공그린빌3,매탄동,1277,84.51,32500,15,2002,2017,4,3,2017-04-03,2017-04,1271.3110874452727
수원시 영통구,청명마을삼성,영통동,1046-1,134.239,51500,8,2001,2017,4,17,2017-04-17,2017-04,1268.2506574095455
수원시 영통구,주공그린빌2,매탄동,1260,84.45,33000,11,2002,2017,4,10,2017-04-10,2017-04,1291.7868561278863
수원시 영통구,매탄위브하늘채,매탄동,1352,59.9845,37300,22,2008,2017,4,15,2017-04-15,2017-04,2055.6367061490887
수원시 영통구,주공그린빌5,매탄동,1282,59.92,28700,9,2002,2017,4,12,2017-04-12,2017-04,1583.3855140186915
수원시 영통구,벽적골9단지주공,영통동,970-3,59.39,28000,13,1999,2017,4,19,2017-04-19,2017-04,1558.5519447718473
수원시 영통구,한국1,매탄동,1211,130.14,35400,5,1994,2017,4,26,2017-04-26,2017-04,899.2263715998157
수원시 영통구,한국1,매탄동,1211,109.53,32450,2,1994,2017,4,10,2017-04-10,2017-04,979.3956906783529
수원시 영통구,삼성3,매탄동,1217-7,59.76,20700,5,1993,2017,4,7,2017-04-07,2017-04,1145.0813253012047
수원시 영통구,광교호반베르디움,원천동,606,59.9306,43650,19,2014,2017,4,3,2017-04-03,2017-04,2407.754469336199
수원시 영통구,광교e편한세상,이의동,1326,100.9289,74700,6,2012,2017,4,8,2017-04-08,2017-04,2446.7051558077023
수원시 영통구,삼성3,매탄동,1217-7,59.76,23400,3,1993,2017,4,26,2017-04-26,2017-04,1294.4397590361446
수원시 영통구,동남,매탄동,810-2,49.68,17900,12,1989,2017,4,26,2017-04-26,2017-04,1191.0994363929149
수원시 영통구,현대힐스테이트,매탄동,176,59.648,31800,14,2006,2017,4,26,2017-04-26,2017-04,1762.4134924892703
수원시 영통구,한국2,매탄동,1217,72.84,26000,5,1993,2017,4,15,2017-04-15,2017-04,1179.9945085118065
수원시 영통구,삼성3,매탄동,1217-7,59.76,21800,4,1993,2017,4,21,2017-04-21,2017-04,1205.9310575635877
수원시 영통구,한국2,매탄동,1217,72.84,25500,6,1993,2017,4,26,2017-04-26,2017-04,1157.302306425041
수원시 영통구,매탄위브하늘채,매탄동,1352,128.821,58500,10,2008,2017,4,4,2017-04-04,2017-04,1501.2249555584883
수원시 영통구,벽적골주공휴먼시아8단지,영통동,972-2,59.99,25900,5,1997,2017,4,25,2017-04-25,2017-04,1427.2415402567094
수원시 영통구,자연앤자이2단지,이의동,1353,101.26,75000,14,2012,2017,4,15,2017-04-15,2017-04,2448.498913687537
수원시 영통구,매탄위브하늘채,매탄동,1352,84.818,43300,9,2008,2017,4,15,2017-04-15,2017-04,1687.6269188144026
수원시 영통구,삼성1,원천동,333-3,49.14,15700,6,1992,2017,4,8,2017-04-08,2017-04,1056.1876271876272
수원시 영통구,신나무실동보,영통동,968,84.9,34500,18,1997,2017,4,24,2017-04-24,2017-04,1343.3462897526501
수원시 영통구,늘푸른벽산,망포동,488,114.954,31300,15,2000,2017,4,8,2017-04-08,2017-04,900.1125667658368
수원시 영통구,벽적골9단지주공,영통동,970-3,59.39,26800,18,1999,2017,4,10,2017-04-10,2017-04,1491.7568614244824
수원시 영통구,매탄위브하늘채,매탄동,1352,84.7807,48250,15,2008,2017,4,14,2017-04-14,2017-04,1881.381611616795
수원시 영통구,살구골마을진덕서광성지동아,영통동,988-2,101.25,42000,13,1998,2017,4,12,2017-04-12,2017-04,1371.2948148148148
수원시 영통구,원천성일,매탄동,1199,49.94,19300,9,1992,2017,4,7,2017-04-07,2017-04,1277.5718862635163
수원시 영통구,삼성1,매탄동,810-3,55.16,21100,15,1988,2017,4,15,2017-04-15,2017-04,1264.5464104423497
수원시 영통구,황골마을신명,영통동,1054-3,59.99,25000,5,1997,2017,4,11,2017-04-11,2017-04,1377.6462743790632
수원시 영통구,늘푸른벽산,망포동,488,84.925,26700,9,2000,2017,4,14,2017-04-14,2017-04,1039.3271710332647
수원시 영통구,벽적골주공휴먼시아8단지,영통동,972-2,59.99,24800,19,1997,2017,4,14,2017-04-14,2017-04,1366.6251041840305
수원시 영통구,황골마을주공1,영통동,955-1,59.99,22900,3,1997,2017,4,6,2017-04-06,2017-04,1261.9239873312217
수원시 영통구,영통센트럴파크뷰,영통동,948-4,49.76,22500,5,1999,2017,4,13,2017-04-13,2017-04,1494.7849678456591
수원시 영통구,황골마을주공1,영통동,955-1,59.99,23800,3,1997,2017,4,14,2017-04-14,2017-04,1311.5192532088681
